Trajectories
150
,,Snake_94:Head_M1,,,Snake_94:M2,,,Snake_94:M3,,,Snake_94:M4,,,Snake_94:M5,,,Snake_94:M6,,,Snake_94:M7,,,Snake_94:M8,,,Snake_94:M9,,,Snake_94:Vent_M10,,,Branch_1:OriginEnd,,,Branch_1:TargetEnd,,,Branch_1:OriginOther,,,Branch_1:TargetOther,,,Branch:OriginEnd,,,Branch:TargetEnd,,,Branch:OriginOther,,,Branch:TargetOther,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
7940,0,-85.154,235.475,529.195,-150.263,262.789,513.457,-221.681,250.41,537.293,-298.233,265.132,554.983,-367.343,253.476,560.092,-427.211,211.309,556.039,-489.161,265.453,553.772,-558.379,236.246,566.855,-639.151,215.561,561.942,,,,-249.185,247.184,537.859,294.459,260.494,533.802,-923.458,220.294,561.105,690.416,278.331,542.851,,,,,,,,,,,,
7941,0,-85.1911,235.456,529.163,-150.238,262.762,513.483,-221.633,250.417,537.362,-298.256,265.111,555.012,-367.298,253.417,560.07,-427.196,211.264,556.054,-489.188,265.429,553.771,-558.379,236.242,566.846,-639.127,215.491,561.945,,,,-249.18,247.205,537.876,294.466,260.491,533.802,-923.458,220.291,561.107,690.418,278.326,542.861,,,,,,,,,,,,
7942,0,-85.1905,235.473,529.066,-150.221,262.746,513.471,-221.653,250.379,537.285,-298.226,265.065,555.008,-367.342,253.456,560.092,-427.272,211.441,556.039,-489.137,265.415,553.766,-558.388,236.247,566.849,-639.447,215.95,561.829,,,,-249.163,247.093,537.882,294.493,260.541,533.861,-923.449,220.274,561.111,690.406,278.325,542.86,,,,,,,,,,,,
7943,0,-85.1762,235.393,529.068,-150.221,262.745,513.471,-221.659,250.384,537.32,-298.251,265.082,554.998,-367.296,253.421,560.085,-427.196,211.271,556.053,-489.163,265.392,553.765,-558.529,236.255,566.874,-639.597,216.263,561.92,,,,-249.17,246.962,538.037,294.493,260.542,533.861,-923.449,220.275,561.105,690.405,278.332,542.851,,,,,,,,,,,,
7944,0,-85.1491,235.372,529.02,-150.212,262.721,513.439,-221.662,250.38,537.311,-298.224,265.065,555.009,-367.365,253.488,560.099,-427.166,211.204,556.047,-489.186,265.425,553.771,-558.379,236.256,566.845,-639.602,216.28,561.927,,,,-249.157,247.067,537.858,294.485,260.51,533.863,-923.441,220.255,561.105,690.404,278.33,542.85,,,,,,,,,,,,
7945,0,-85.1299,235.315,528.912,-150.209,262.726,513.446,-221.649,250.401,537.318,-298.228,265.058,554.999,-367.407,253.572,560.142,-427.135,211.119,556.044,-489.138,265.417,553.766,-558.38,236.24,566.856,-639.468,216.002,561.816,,,,-249.164,247.212,537.842,294.459,260.514,533.8,-923.458,220.292,561.105,690.38,278.363,542.849,,,,,,,,,,,,
7946,0,-85.0771,235.203,528.848,-150.195,262.674,513.422,-221.611,250.395,537.381,-298.279,265.134,555.057,-367.323,253.521,560.108,-427.217,211.314,556.039,-489.156,265.445,553.77,-558.515,236.233,566.881,-639.455,215.962,561.81,,,,-249.166,247.144,537.852,294.478,260.565,533.859,-923.455,220.294,561.143,690.406,278.326,542.86,,,,,,,,,,,,
7947,0,-85.0618,235.18,528.744,-150.195,262.649,513.419,-221.629,250.358,537.306,-298.258,265.164,555.051,-367.497,253.738,560.174,-427.145,211.14,556.037,-489.138,265.419,553.763,-558.384,236.248,566.856,-639.142,215.534,561.943,,,,-249.166,247.124,537.861,294.478,260.572,533.851,-923.457,220.292,561.114,690.404,278.337,542.841,,,,,,,,,,,,
7948,0,-85.0259,235.181,528.712,-150.151,262.582,513.412,-221.631,250.357,537.307,-298.264,265.159,555.041,-367.379,253.605,560.119,-427.165,211.188,556.03,-489.156,265.445,553.77,-558.352,236.201,566.851,-639.437,215.919,561.813,,,,-249.168,247.068,537.857,294.471,260.573,533.85,-923.45,220.284,561.122,690.404,278.337,542.841,,,,,,,,,,,,
7949,0,-85.0939,235.404,528.578,-150.159,262.571,513.394,-221.63,250.357,537.305,-298.183,265.07,554.993,-367.55,253.832,560.181,-427.095,211.083,556.036,-489.138,265.418,553.763,-558.358,236.199,566.848,-639.563,216.209,561.928,,,,-249.179,247.146,537.85,294.45,260.519,533.794,-923.45,220.284,561.122,690.405,278.332,542.851,,,,,,,,,,,,
7950,0,-84.9819,235.089,528.679,-150.124,262.529,513.378,-221.604,250.326,537.3,-298.252,265.155,555.049,-367.439,253.684,560.159,-427.122,211.142,556.061,-489.16,265.447,553.739,-558.353,236.199,566.851,-639.598,216.272,561.927,,,,-249.161,247.106,537.854,294.45,260.518,533.792,-923.442,220.267,561.119,690.415,278.353,542.85,,,,,,,,,,,,
7951,0,-84.9225,234.98,528.669,-150.069,262.455,513.376,-221.595,250.346,537.312,-298.25,265.163,555.052,-367.283,253.466,560.096,-427.265,211.442,556.043,-489.159,265.449,553.772,-558.358,236.204,566.843,-639.561,216.211,561.932,,,,-249.144,247.223,537.84,294.449,260.508,533.802,-923.442,220.266,561.119,690.406,278.325,542.86,,,,,,,,,,,,
7952,0,-84.8647,234.843,528.648,-150.02,262.378,513.376,-221.629,250.315,537.308,-298.259,265.163,555.058,-367.412,253.577,560.146,-427.171,211.241,556.057,-489.141,265.419,553.735,-558.35,236.239,566.84,-639.582,216.234,561.922,,,,-249.159,247.188,537.845,294.455,260.506,533.8,-923.424,220.302,561.119,690.418,278.326,542.861,,,,,,,,,,,,
7953,0,-84.8474,234.787,528.616,-150.019,262.375,513.376,-221.631,250.305,537.284,-298.25,265.106,555.041,-367.517,253.789,560.184,-427.115,211.078,556.045,-489.139,265.415,553.734,-558.354,236.204,566.852,-639.566,216.276,561.921,,,,-249.179,247.152,537.85,294.471,260.533,533.868,-923.416,220.284,561.117,690.405,278.33,542.85,,,,,,,,,,,,
7954,0,-84.8036,234.603,528.672,-150.008,262.351,513.364,-221.593,250.344,537.306,-298.277,265.133,555.049,-367.849,254.19,560.266,-427.12,211.085,556.044,-489.168,265.396,553.731,-558.358,236.198,566.854,-639.588,216.25,561.923,,,,-249.154,247.287,537.826,294.463,260.557,533.86,-923.424,220.302,561.119,690.426,278.352,542.85,,,,,,,,,,,,
7955,0,-84.7856,234.615,528.6,-150.015,262.294,513.366,-221.6,250.338,537.309,-298.263,265.11,555.055,-367.559,253.859,560.155,-427.193,211.247,556.044,-489.148,265.364,553.726,-558.364,236.238,566.852,-639.582,216.243,561.937,,,,-249.161,247.179,537.846,294.461,260.562,533.85,-923.424,220.303,561.119,690.417,278.332,542.851,,,,,,,,,,,,
7956,0,-84.7951,234.585,528.585,-149.965,262.217,513.389,-221.605,250.283,537.301,-298.285,265.128,555.037,-367.432,253.675,560.164,-427.136,211.082,556.045,-489.117,265.38,553.73,-558.529,236.257,566.874,-639.586,216.243,561.923,,,,-249.144,247.054,537.841,294.462,260.606,533.798,-923.442,220.267,561.119,690.426,278.352,542.85,,,,,,,,,,,,
7957,0,-84.7867,234.453,528.581,-150.001,262.279,513.378,-221.606,250.283,537.305,-298.267,265.101,555.076,-367.312,253.506,560.104,-427.199,211.212,556.044,-489.167,265.394,553.734,-558.392,236.259,566.848,-639.604,216.214,561.938,,,,-249.139,247.06,537.879,294.455,260.508,533.796,-923.442,220.266,561.119,690.426,278.353,542.85,,,,,,,,,,,,
7958,0,-84.7393,234.377,528.579,-149.995,262.199,513.398,-221.602,250.282,537.298,-298.258,265.104,555.085,-367.382,253.604,560.155,-427.143,211.097,556.051,-489.145,265.363,553.758,-558.385,236.245,566.848,-639.609,216.21,561.924,,,,-249.156,247.139,537.841,294.47,260.532,533.861,-923.442,220.267,561.119,690.416,278.331,542.851,,,,,,,,,,,,
7959,0,-84.7185,234.306,528.597,-149.946,262.133,513.407,-221.586,250.307,537.306,-298.242,265.077,555.094,-367.514,253.727,560.18,-427.139,211.085,556.052,-489.146,265.36,553.73,-558.36,236.208,566.844,-639.609,216.212,561.923,,,,-249.162,247.083,537.861,294.47,260.534,533.861,-923.442,220.267,561.119,690.414,278.351,542.849,,,,,,,,,,,,
7960,0,-84.7192,234.264,528.614,-149.929,262.126,513.482,-221.605,250.285,537.305,-298.309,265.153,555.111,-367.741,254.039,560.275,-427.165,211.094,556.059,-489.146,265.361,553.726,-558.469,236.15,566.876,-639.58,216.171,561.933,,,,-249.145,247.043,537.853,294.457,260.498,533.791,-923.442,220.267,561.119,690.426,278.353,542.85,,,,,,,,,,,,
7961,0,-84.6532,234.173,528.637,-149.917,262.04,513.5,-221.59,250.31,537.314,-298.287,265.085,555.097,-367.638,253.908,560.257,-427.159,211.038,556.049,-489.143,265.358,553.761,-558.378,236.205,566.848,-639.627,216.173,561.924,,,,-249.143,247.027,537.871,294.457,260.496,533.792,-923.442,220.267,561.119,690.428,278.347,542.86,,,,,,,,,,,,
7962,0,-84.6049,234.104,528.641,-149.907,262.007,513.505,-221.601,250.282,537.298,-298.26,265.104,555.094,-367.736,254.04,560.283,-427.144,211.004,556.042,-489.143,265.358,553.762,-558.38,236.179,566.845,-639.632,216.181,561.924,,,,-249.2,247.445,537.915,294.47,260.534,533.861,-923.442,220.267,561.119,690.43,278.371,542.858,,,,,,,,,,,,
7963,0,-84.8857,233.989,528.69,-149.906,262.014,513.504,-221.587,250.307,537.306,-298.286,265.081,555.104,-367.789,254.119,560.3,-427.146,211.003,556.066,-489.143,265.358,553.761,-558.397,236.208,566.857,-639.631,216.181,561.924,,,,-249.235,247.387,537.922,294.47,260.541,533.853,-923.442,220.267,561.119,690.428,278.347,542.86,,,,,,,,,,,,
7964,0,-84.4753,233.917,528.835,-149.962,262.018,513.5,-221.6,250.284,537.322,-298.286,265.081,555.102,-367.793,254.126,560.301,-427.147,211.005,556.067,-489.037,265.222,553.746,-558.4,236.215,566.858,-639.62,216.187,561.939,,,,-248.88,244.895,537.962,294.462,260.563,533.851,-923.439,220.259,561.133,690.429,278.376,542.848,,,,,,,,,,,,
7965,0,-84.3885,233.828,528.928,-149.926,261.96,513.527,-221.597,250.282,537.317,-298.294,265.077,555.091,-367.515,253.735,560.178,-427.208,211.137,556.06,-489.012,265.185,553.736,-558.426,236.256,566.852,-639.189,215.488,561.95,,,,-249.148,246.922,537.884,294.441,260.542,533.787,-923.455,220.295,561.138,690.427,278.354,542.85,,,,,,,,,,,,
7966,0,-84.3116,233.707,528.995,-149.95,261.963,513.514,-221.592,250.281,537.313,-298.337,265.18,555.151,-367.366,253.517,560.14,-427.234,211.191,556.068,-489.026,265.173,553.755,-558.433,236.263,566.853,-639.627,215.626,561.817,,,,-248.896,245.072,537.949,294.441,260.542,533.786,-923.447,220.278,561.136,690.427,278.354,542.851,,,,,,,,,,,,
7967,0,-84.2794,233.63,529.044,-149.933,261.941,513.523,-221.591,250.291,537.319,-298.34,265.155,555.198,-367.568,253.865,560.238,-427.157,211.071,556.072,-489.117,265.265,553.749,-558.439,236.262,566.855,-639.667,215.7,561.819,,,,-249.151,247.027,537.889,294.458,260.522,533.789,-923.458,220.222,561.14,690.427,278.354,542.851,,,,,,,,,,,,
7968,0,-84.1801,233.498,529.093,-149.904,261.995,513.521,-221.596,250.291,537.301,-298.336,265.147,555.163,-367.406,253.648,560.167,-427.227,211.243,556.073,-489.165,265.392,553.766,-558.405,236.217,566.858,-639.51,215.905,561.816,,,,-248.911,245.476,537.912,294.457,260.5,533.784,-923.439,220.258,561.133,690.428,278.383,542.839,,,,,,,,,,,,
7969,0,-84.2185,233.621,529.167,-149.885,261.875,513.541,-221.6,250.285,537.324,-298.254,265.049,555.124,-367.429,253.674,560.205,-427.153,211.079,556.095,-489.183,265.384,553.791,-558.402,236.213,566.849,-639.483,215.876,561.812,,,,-249.142,246.992,537.877,294.485,260.549,533.845,-923.458,220.224,561.133,690.415,278.353,542.85,,,,,,,,,,,,
7970,0,-84.1745,233.604,529.245,-149.886,261.869,513.549,-221.587,250.29,537.316,-298.25,265.042,555.123,-367.384,253.611,560.152,-427.198,211.173,556.088,-489.14,265.358,553.793,-558.407,236.217,566.849,-639.477,215.868,561.811,,,,-248.881,245.485,537.907,294.486,260.55,533.852,-923.431,220.238,561.134,690.425,278.359,542.841,,,,,,,,,,,,
7971,0,-84.1617,233.662,529.347,-149.892,261.88,513.557,-221.592,250.292,537.323,-298.232,265.071,555.133,-367.353,253.565,560.143,-427.232,211.353,556.055,-489.173,265.377,553.787,-558.399,236.214,566.858,-639.476,215.861,561.798,,,,-249.138,247.14,537.857,294.492,260.548,533.845,-923.438,220.247,561.123,690.425,278.359,542.84,,,,,,,,,,,,
7972,0,-84.1748,233.62,529.462,-149.865,261.845,513.566,-221.619,250.303,537.312,-298.312,265.173,555.193,-367.332,253.599,560.145,-427.396,211.655,556.112,-489.123,265.341,553.791,-558.399,236.213,566.858,-639.502,215.903,561.799,,,,-249.171,247.158,537.89,294.486,260.57,533.851,-923.455,220.295,561.137,690.426,278.352,542.85,,,,,,,,,,,,
7973,0,-84.083,233.539,529.422,-149.866,261.82,513.577,-221.614,250.313,537.315,-298.261,265.111,555.114,-367.344,253.618,560.148,-427.22,211.32,556.056,-489.052,265.25,553.781,-558.41,236.284,566.852,-639.504,215.909,561.802,,,,-248.87,244.969,537.966,294.459,260.531,533.781,-923.471,220.332,561.142,690.425,278.359,542.84,,,,,,,,,,,,
7974,0,-84.0427,233.508,529.459,-149.885,261.845,513.59,-221.588,250.336,537.318,-298.308,265.19,555.189,-367.38,253.667,560.156,-427.239,211.398,556.069,-489.016,265.199,553.741,-558.575,236.339,566.879,-639.482,215.938,561.8,,,,-249.149,246.898,537.892,294.477,260.592,533.843,-923.486,220.369,561.146,690.425,278.359,542.84,,,,,,,,,,,,
7975,0,-84.0179,233.396,529.554,-149.885,261.847,513.598,-221.603,250.317,537.315,-298.201,265.109,555.121,-367.394,253.688,560.16,-427.246,211.424,556.07,-489.066,265.271,553.783,-558.42,236.303,566.862,-639.482,215.94,561.798,,,,-248.887,245.152,537.953,294.45,260.523,533.789,-923.474,220.342,561.122,690.417,278.333,542.851,,,,,,,,,,,,
7976,0,-84.0082,233.368,529.563,-149.873,261.825,513.607,-221.599,250.315,537.311,-298.214,265.069,555.139,-367.331,253.662,560.153,-427.23,211.502,556.059,-489.18,265.42,553.802,-558.408,236.284,566.852,-639.482,215.931,561.781,,,,-249.148,246.873,537.884,294.485,260.548,533.851,-923.455,220.294,561.143,690.425,278.359,542.841,,,,,,,,,,,,
7977,0,-83.9581,233.368,529.602,-149.875,261.822,513.606,-221.595,250.316,537.311,-298.227,265.125,555.12,-367.277,253.592,560.181,-427.267,211.532,556.077,-489.167,265.401,553.799,-558.378,236.244,566.855,-639.456,215.887,561.778,,,,-249.15,247.116,537.869,294.457,260.501,533.783,-923.442,220.266,561.119,690.425,278.359,542.84,,,,,,,,,,,,
7978,0,-83.9429,233.289,529.601,-149.863,261.803,513.625,-221.588,250.316,537.314,-298.21,265.101,555.117,-367.285,253.598,560.143,-427.244,211.532,556.067,-489.16,265.39,553.795,-558.379,236.242,566.846,-639.455,215.881,561.776,,,,-249.162,247.075,537.878,294.458,260.504,533.788,-923.439,220.257,561.139,690.425,278.359,542.84,,,,,,,,,,,,
7979,0,-83.8477,233.252,529.554,-149.862,261.802,513.625,-221.585,250.326,537.315,-298.22,265.122,555.136,-367.287,253.605,560.181,-427.204,211.444,556.075,-489.164,265.392,553.766,-558.389,236.248,566.849,-639.434,215.914,561.776,,,,-249.151,247.005,537.866,294.485,260.51,533.863,-923.455,220.293,561.144,690.401,278.384,542.848,,,,,,,,,,,,
7980,0,-83.8368,233.265,529.56,-149.839,261.754,513.638,-221.587,250.304,537.303,-298.209,265.1,555.117,-367.273,253.649,560.185,-427.214,211.499,556.083,-489.161,265.39,553.797,-558.389,236.249,566.849,-639.433,215.918,561.776,,,,-249.161,247.056,537.879,294.478,260.565,533.86,-923.458,220.292,561.111,690.425,278.36,542.84,,,,,,,,,,,,
7981,0,-83.8503,233.269,529.634,-149.871,261.756,513.634,-221.582,250.316,537.302,-298.222,265.122,555.145,-367.279,253.658,560.187,-427.194,211.466,556.075,-489.182,265.423,553.802,-558.411,236.287,566.852,-639.48,215.929,561.782,,,,-248.872,244.963,537.973,294.486,260.565,533.86,-923.466,220.311,561.108,690.428,278.347,542.86,,,,,,,,,,,,
7982,0,-83.8108,233.311,529.576,-149.853,261.731,513.634,-221.575,250.327,537.313,-298.202,265.096,555.134,-367.309,253.699,560.188,-427.24,211.566,556.067,-489.125,265.344,553.791,-558.553,236.3,566.877,-639.482,215.931,561.783,,,,-248.834,244.548,537.986,294.478,260.566,533.859,-923.474,220.328,561.116,690.403,278.378,542.858,,,,,,,,,,,,
7983,0,-83.7851,233.347,529.593,-149.821,261.675,513.636,-221.586,250.318,537.307,-298.325,265.245,555.245,-367.323,253.72,560.19,-427.197,211.473,556.074,-489.108,265.32,553.785,-558.414,236.3,566.851,-639.482,215.938,561.797,,,,-248.844,244.688,537.971,294.471,260.588,533.858,-923.49,220.364,561.12,690.426,278.353,542.85,,,,,,,,,,,,
7984,0,-83.8189,233.369,529.664,-149.847,261.715,513.612,-221.575,250.346,537.28,-298.191,265.077,555.142,-367.353,253.761,560.197,-427.262,211.61,556.098,-489.178,265.417,553.801,-558.376,236.244,566.854,-639.482,215.939,561.798,,,,-248.854,244.764,537.971,294.45,260.514,533.799,-923.474,220.331,561.11,690.428,278.347,542.86,,,,,,,,,,,,
7985,0,-83.7842,233.449,529.653,-149.849,261.739,513.566,-221.562,250.316,537.29,-298.266,265.186,555.232,-367.458,253.908,560.263,-427.442,211.994,556.121,-489.186,265.43,553.803,-558.525,236.248,566.874,-639.456,215.896,561.796,,,,-249.156,246.951,537.891,294.465,260.49,533.799,-923.458,220.293,561.105,690.42,278.357,542.85,,,,,,,,,,,,
7986,0,-83.7844,233.496,529.661,-149.816,261.744,513.598,-221.545,250.33,537.265,-298.175,265.073,555.156,-367.464,253.981,560.259,-427.428,211.966,556.131,-489.184,265.426,553.802,-558.385,236.251,566.856,-639.455,215.899,561.809,,,,-249.155,247.093,537.867,294.493,260.547,533.852,-923.455,220.284,561.125,690.428,278.383,542.839,,,,,,,,,,,,
7987,0,-83.7617,233.564,529.658,-149.798,261.71,513.585,-221.539,250.323,537.243,-298.172,265.059,555.137,-367.574,254.142,560.324,-427.448,212.008,556.121,-489.162,265.392,553.797,-558.385,236.244,566.848,-639.435,215.932,561.808,,,,-248.876,245.027,537.947,294.493,260.549,533.852,-923.455,220.282,561.131,690.419,278.356,542.849,,,,,,,,,,,,
7988,0,-83.7426,233.732,529.628,-149.793,261.705,513.555,-221.519,250.346,537.23,-298.177,265.06,555.135,-367.374,253.926,560.222,-427.394,211.949,556.145,-489.181,265.421,553.801,-558.384,236.243,566.857,-639.456,215.906,561.809,,,,-249.127,246.713,537.889,294.486,260.57,533.851,-923.455,220.282,561.131,690.416,278.331,542.851,,,,,,,,,,,,
7989,0,-83.6823,233.91,529.571,-149.777,261.677,513.545,-221.512,250.345,537.231,-298.136,265.087,555.145,-367.571,254.214,560.395,-427.301,211.875,556.113,-489.163,265.395,553.795,-558.415,236.285,566.852,-639.481,215.943,561.814,,,,-249.157,247.077,537.873,294.485,260.571,533.851,-923.455,220.284,561.125,690.425,278.359,542.841,,,,,,,,,,,,
7990,0,-83.6361,234.106,529.512,-149.779,261.679,513.526,-221.512,250.337,537.219,-298.134,265.057,555.134,-367.678,254.451,560.442,-427.374,212.055,556.114,-489.072,265.279,553.784,-558.437,236.333,566.856,-639.482,215.941,561.801,,,,-249.101,246.656,537.888,294.485,260.571,533.851,-923.471,220.319,561.136,690.425,278.359,542.84,,,,,,,,,,,,
7991,0,-83.6148,234.2,529.448,-149.724,261.587,513.506,-221.508,250.338,537.201,-298.116,265.057,555.142,-367.624,254.384,560.434,-427.243,211.77,556.135,-489.029,265.217,553.803,-558.45,236.339,566.858,-639.481,215.939,561.8,,,,-248.865,244.917,537.955,294.478,260.572,533.851,-923.471,220.32,561.136,690.425,278.359,542.84,,,,,,,,,,,,
7992,0,-83.5637,234.238,529.413,-149.729,261.62,513.482,-221.512,250.345,537.173,-298.113,265.056,555.134,-367.636,254.394,560.433,-427.39,212.055,556.133,-489.033,265.22,553.772,-558.449,236.336,566.858,-639.481,215.939,561.8,,,,-249.052,246.182,537.909,294.485,260.571,533.851,-923.471,220.33,561.148,690.416,278.338,542.841,,,,,,,,,,,,
7993,0,-83.5087,234.399,529.388,-149.743,261.625,513.483,-221.52,250.384,537.175,-298.114,265.057,555.134,-367.553,254.342,560.424,-427.376,212.068,556.143,-489.153,265.38,553.792,-558.416,236.295,566.853,-639.481,215.939,561.8,,,,-248.878,245.05,537.945,294.45,260.523,533.79,-923.471,220.331,561.148,690.425,278.359,542.84,,,,,,,,,,,,
7994,0,-83.4443,234.534,529.368,-149.729,261.593,513.461,-221.532,250.373,537.156,-298.18,265.199,555.19,-367.617,254.447,560.451,-427.406,212.13,556.161,-489.187,265.431,553.803,-558.415,236.286,566.852,-639.457,215.905,561.809,,,,-249.151,246.894,537.894,294.463,260.492,533.791,-923.455,220.294,561.144,690.401,278.384,542.848,,,,,,,,,,,,
7995,0,-83.3419,234.628,529.316,-149.802,261.637,513.379,-221.593,250.358,537.141,-298.102,265.085,555.116,-367.583,254.462,560.483,-427.098,212.269,556.207,-489.185,265.428,553.803,-558.39,236.245,566.857,-639.454,215.892,561.796,,,,-248.895,245.195,537.942,294.457,260.496,533.79,-923.458,220.302,561.123,690.416,278.332,542.851,,,,,,,,,,,,
7996,0,-83.249,234.648,529.224,-149.815,261.577,513.329,-221.522,250.387,537.109,-298.071,265.05,555.131,-367.543,254.397,560.458,-427.386,212.18,556.142,-489.183,265.425,553.8,-558.383,236.254,566.827,-639.433,215.923,561.793,,,,-248.836,244.617,537.975,294.458,260.495,533.799,-923.458,220.303,561.123,690.425,278.358,542.841,,,,,,,,,,,,
7997,0,-83.2644,234.878,529.144,-149.719,261.443,513.291,-221.522,250.388,537.114,-298.096,265.075,555.114,-367.502,254.346,560.462,-427.367,212.142,556.147,-489.183,265.425,553.8,-558.384,236.244,566.856,-639.454,215.896,561.795,,,,-249.156,246.888,537.855,294.486,260.542,533.86,-923.458,220.292,561.111,690.426,278.353,542.85,,,,,,,,,,,,
7998,0,-83.3089,235.103,529.021,-149.902,261.68,513.255,-221.505,250.39,537.108,-298.078,265.049,555.113,-367.555,254.488,560.473,-427.436,212.234,556.258,-489.073,265.282,553.784,-558.425,236.322,566.853,-639.459,215.965,561.798,,,,-249.087,246.615,537.879,294.478,260.572,533.851,-923.471,220.319,561.136,690.426,278.352,542.85,,,,,,,,,,,,
7999,0,-83.3884,235.397,528.954,-149.912,261.69,513.201,-221.529,250.378,537.091,-298.096,265.075,555.115,-367.584,254.53,560.479,-427.489,212.336,556.246,-489.051,265.247,553.776,-558.45,236.34,566.858,-639.46,215.975,561.799,,,,-249.144,246.884,537.846,294.486,260.567,533.861,-923.471,220.319,561.136,690.429,278.342,542.87,,,,,,,,,,,,
8000,0,-83.3123,235.676,528.892,-149.961,261.753,513.135,-221.525,250.41,537.068,-298.075,265.102,555.117,-367.517,254.439,560.469,-427.471,212.297,556.261,-488.996,265.172,553.767,-558.431,236.335,566.853,-639.482,215.941,561.798,,,,-248.875,244.97,537.92,294.451,260.546,533.821,-923.471,220.319,561.136,690.417,278.34,542.87,,,,,,,,,,,,
