Trajectories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Snake_88:Head_M1,,,Snake_88:M2,,,Snake_88:M3,,,Snake_88:M4,,,Snake_88:M5,,,Snake_88:M6,,,Snake_88:M7,,,Snake_88:M8,,,Snake_88:M9,,,Snake_88:Vent_M10,,,branch:Origin_End,,,branch:Target_End,,,branch:OriginOther,,,branch:Target_Other,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
128,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.104,-7.9155,272.942,283.031,28.293,276.743,-816.649,-53.6129,287.348,679.032,57.9713,291.629
129,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.104,-7.91385,272.942,283.038,28.2917,276.73,-816.649,-53.6159,287.355,679.039,57.9849,291.626
130,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.126,-7.98831,272.96,283.039,28.2898,276.736,-816.683,-53.6163,287.359,679.036,57.9924,291.639
131,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.147,-8.00733,272.969,283.046,28.2891,276.723,-816.681,-53.6245,287.378,679.036,57.9924,291.639
132,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.165,-8.03925,272.987,283.042,28.3122,276.725,-816.7,-53.6524,287.359,679.03,57.9773,291.631
133,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.191,-8.0643,272.987,283.037,28.2927,276.722,-816.7,-53.7243,287.357,679.021,57.9608,291.629
134,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.192,-8.06681,272.987,283.033,28.2836,276.732,-816.714,-53.7704,287.377,679.021,57.9588,291.636
135,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.2,-8.08159,272.994,283.03,28.2924,276.735,-816.714,-53.7706,287.377,679.021,57.9608,291.629
136,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.227,-8.1617,273.002,283.03,28.2928,276.735,-816.74,-53.8597,287.377,679.027,57.9752,291.63
137,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.235,-8.17744,273.011,283.035,28.3126,276.738,-816.74,-53.8623,287.377,679.02,57.9605,291.623
138,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.23,-8.22638,273.029,283.035,28.3133,276.738,-816.739,-53.9323,287.375,679.02,57.9602,291.623
139,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.249,-8.29356,273.029,283.031,28.293,276.743,-816.739,-53.9344,287.375,679.018,57.9597,291.617
140,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.25,-8.35428,273.047,283.028,28.2799,276.74,-816.756,-53.9807,287.362,679.033,57.9405,291.624
141,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.256,-8.47633,273.031,283.044,28.3156,276.73,-816.738,-54.0174,287.359,679.02,57.9601,291.623
142,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.252,-8.52862,273.049,283.035,28.3197,276.729,-816.753,-54.0622,287.379,679.033,57.9406,291.624
143,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.267,-8.64417,273.067,283.04,28.2904,276.744,-816.762,-54.1182,287.385,679.02,57.9601,291.623
144,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.267,-8.70351,273.076,283.038,28.2914,276.73,-816.762,-54.1192,287.385,679.021,57.9609,291.629
145,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.252,-8.78811,273.052,283.017,28.321,276.727,-816.796,-54.1904,287.386,679.031,57.965,291.637
146,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.265,-8.9014,273.07,283.034,28.3098,276.738,-816.778,-54.2277,287.383,679.02,57.9604,291.623
147,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.275,-9.00994,273.072,283.035,28.3088,276.738,-816.789,-54.2732,287.363,679.02,57.9603,291.623
148,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.275,-9.06793,273.08,283.035,28.309,276.738,-816.77,-54.2593,287.375,679.02,57.9603,291.623
149,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.243,-9.14225,273.092,283.029,28.2892,276.735,-816.784,-54.3024,287.395,679.03,57.9557,291.623
150,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.266,-9.22264,273.076,283.029,28.2886,276.735,-816.804,-54.3315,287.376,679.024,57.9642,291.624
151,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.261,-9.26954,273.084,283.051,28.3096,276.726,-816.784,-54.3754,287.392,679.017,57.9397,291.62
152,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.246,-9.29822,273.076,283.036,28.3132,276.738,-816.786,-54.368,287.373,679.03,57.9554,291.623
153,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.247,-9.30192,273.076,283.042,28.3127,276.725,-816.784,-54.3755,287.392,679.032,57.973,291.623
154,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.239,-9.34067,273.077,283.04,28.2835,276.719,-816.784,-54.3758,287.392,679.028,57.9688,291.622
155,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.239,-9.34165,273.077,283.038,28.299,276.735,-816.786,-54.3673,287.373,679.042,57.9592,291.626
156,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.239,-9.34116,273.077,283.045,28.3126,276.738,-816.767,-54.3394,287.392,679.03,57.9789,291.625
157,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.231,-9.32648,273.068,283.03,28.2954,276.734,-816.766,-54.3371,287.385,679.058,57.9693,291.627
158,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.217,-9.26761,273.059,283.046,28.295,276.722,-816.749,-54.3015,287.385,679.035,57.9936,291.626
159,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.221,-9.27391,273.06,283.022,28.2916,276.743,-816.752,-54.2922,287.365,679.043,57.9362,291.624
160,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.202,-9.20879,273.06,283.036,28.2978,276.713,-816.735,-54.2549,287.358,679.02,57.9598,291.623
161,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.182,-9.13347,273.041,283.035,28.315,276.737,-816.718,-54.2179,287.357,679.025,57.9749,291.624
162,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.203,-9.06009,273.048,283.044,28.2904,276.759,-816.692,-54.1991,287.355,679.02,57.9605,291.623
163,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.177,-8.91952,273.038,283.042,28.3178,276.716,-816.683,-54.1343,287.369,679.025,57.9746,291.624
164,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.219,-8.80619,273.044,283.034,28.3158,276.729,-816.684,-54.0612,287.372,679.02,57.9605,291.623
165,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.197,-8.67578,273.017,283.029,28.2953,276.726,-816.712,-54.0699,287.354,679.02,57.9602,291.623
166,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.214,-8.53631,273.033,283.034,28.3146,276.729,-816.713,-53.9999,287.357,679.029,57.9809,291.618
167,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.249,-8.40749,273.021,283.036,28.3194,276.737,-816.713,-53.9977,287.357,679.036,57.9962,291.626
168,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.229,-8.22442,273.011,283.042,28.3189,276.716,-816.739,-53.8615,287.371,679.033,57.9367,291.622
169,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.235,-8.12172,273.002,283.044,28.3165,276.729,-816.748,-53.8396,287.372,679.034,57.9404,291.631
170,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.242,-8.05695,273.028,283.038,28.3099,276.726,-816.765,-53.8058,287.375,679.025,57.9705,291.622
171,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.256,-8.00127,273.03,283.051,28.316,276.716,-816.794,-53.7436,287.361,679.02,57.9565,291.621
172,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.266,-7.93909,273.008,283.051,28.3163,276.716,-816.817,-53.6976,287.385,679.025,57.9705,291.622
173,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.258,-7.86696,273.015,283.037,28.3062,276.726,-816.835,-53.6521,287.408,679.025,57.9769,291.618
174,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.269,-7.83197,273.032,283.04,28.3152,276.716,-816.844,-53.6336,287.409,679.026,57.9773,291.624
175,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.262,-7.81778,273.05,283.034,28.3154,276.729,-816.861,-53.597,287.406,679.02,57.9624,291.617
176,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.272,-7.81917,273.051,283.029,28.2953,276.726,-816.861,-53.5976,287.412,679.029,57.9808,291.618
177,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.273,-7.81951,273.051,283.037,28.2945,276.721,-816.861,-53.5982,287.412,679.02,57.9606,291.623
178,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.262,-7.8181,273.05,283.029,28.2949,276.726,-816.847,-53.5539,287.392,679.02,57.9602,291.623
179,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.231,-7.84031,273.016,283.037,28.2923,276.726,-816.827,-53.525,287.411,679.022,57.9542,291.621
180,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.231,-7.84373,273.025,283.029,28.2948,276.726,-816.83,-53.5165,287.391,679.024,57.9619,291.634
181,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.191,-7.87215,273.009,283.03,28.289,276.743,-816.793,-53.5243,287.407,679.037,57.9875,291.624
182,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.19,-7.87273,273.009,283.038,28.2919,276.727,-816.77,-53.4967,287.379,679.028,57.9689,291.622
183,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.14,-7.87939,272.994,283.029,28.2949,276.726,-816.738,-53.4866,287.355,679.027,57.9685,291.622
184,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.138,-7.93455,272.976,283.037,28.2924,276.726,-816.695,-53.5151,287.337,679.026,57.9681,291.616
185,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.11,-7.96108,272.969,283.029,28.289,276.735,-816.649,-53.5401,287.345,679.026,57.9681,291.616
186,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.093,-7.94911,272.925,283.045,28.295,276.713,-816.614,-53.5396,287.341,679.021,57.9557,291.608
187,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.064,-7.97323,272.91,283.047,28.2954,276.721,-816.589,-53.5211,287.339,679.021,57.9537,291.614
188,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.057,-8.02019,272.896,283.036,28.2979,276.713,-816.554,-53.5198,287.335,679.029,57.9789,291.625
189,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.031,-7.99578,272.896,283.029,28.2951,276.726,-816.558,-53.5751,287.306,679.02,57.9607,291.623
190,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.051,-8.00115,272.856,283.036,28.2979,276.713,-816.547,-53.601,287.305,679.025,57.9747,291.624
191,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.065,-8.02895,272.881,283.029,28.295,276.726,-816.547,-53.6025,287.311,679.027,57.9901,291.624
192,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.07,-8.04719,272.924,283.029,28.2949,276.726,-816.565,-53.6493,287.299,679.035,57.9938,291.626
193,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.107,-8.08539,272.912,283.038,28.2922,276.726,-816.596,-53.7213,287.339,679.035,57.9938,291.626
194,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.142,-8.07471,272.971,283.046,28.2891,276.722,-816.648,-53.7594,287.344,679.036,57.9942,291.632
195,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.162,-8.08991,272.978,283.036,28.2977,276.713,-816.688,-53.8234,287.372,679.036,57.9943,291.632
196,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.226,-8.16176,273.002,283.039,28.2961,276.726,-816.722,-53.8239,287.37,679.035,57.9938,291.626
197,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.268,-8.15931,273.044,283.03,28.2986,276.726,-816.797,-53.8878,287.403,679.03,57.9793,291.625
198,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.326,-8.21951,273.061,283.036,28.298,276.713,-816.831,-53.8903,287.407,679.035,57.9937,291.626
199,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.362,-8.29674,273.103,283.03,28.2987,276.726,-816.872,-53.9535,287.435,679.035,57.9959,291.619
200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.384,-8.29964,273.14,283.036,28.298,276.713,-816.923,-53.992,287.44,679.043,57.9595,291.626
201,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.443,-8.41831,273.164,283.052,28.3159,276.725,-816.949,-54.0103,287.442,679.04,57.9551,291.632
202,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.477,-8.51073,273.189,283.042,28.313,276.725,-816.963,-54.0546,287.462,679.048,57.9717,291.633
203,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.488,-8.62772,273.208,283.045,28.3125,276.738,-816.98,-54.0917,287.463,679.049,57.9744,291.633
204,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.476,-8.71097,273.208,283.034,28.3152,276.729,-817.005,-54.1106,287.465,679.044,57.9598,291.632
205,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.48,-8.81304,273.219,283.042,28.3189,276.716,-816.997,-54.1297,287.47,679.044,57.9596,291.632
206,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.455,-8.89876,273.23,283.036,28.2984,276.712,-816.988,-54.219,287.466,679.044,57.9597,291.632
207,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.445,-8.99388,273.214,283.036,28.2976,276.712,-816.963,-54.2049,287.47,679.031,57.9795,291.631
208,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.4,-9.10532,273.199,283.03,28.2928,276.735,-816.945,-54.248,287.448,679.048,57.9739,291.627
209,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.373,-9.19105,273.158,283.046,28.2891,276.723,-816.919,-54.3026,287.443,679.049,57.9742,291.633
210,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.32,-9.24848,273.134,283.044,28.3121,276.73,-816.876,-54.3206,287.438,679.049,57.9743,291.633
211,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.295,-9.33904,273.111,283.038,28.2929,276.726,-816.824,-54.3662,287.417,679.049,57.9616,291.633
212,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.265,-9.36601,273.077,283.029,28.2886,276.735,-816.806,-54.4029,287.414,679.021,57.9607,291.629
213,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.225,-9.37633,273.036,283.029,28.2948,276.726,-816.766,-54.412,287.389,679.034,57.941,291.631
214,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.204,-9.41481,273.038,283.038,28.2923,276.726,-816.741,-54.3897,287.381,679.034,57.9407,291.631
215,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.183,-9.39962,273.029,283.039,28.2958,276.726,-816.698,-54.4059,287.376,679.021,57.9607,291.629
216,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.14,-9.36582,272.987,283.038,28.2922,276.726,-816.655,-54.4351,287.358,679.027,57.9754,291.63
217,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.152,-9.36248,272.977,283.029,28.2889,276.735,-816.638,-54.3998,287.357,679.027,57.9754,291.63
218,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.133,-9.35379,272.995,283.029,28.289,276.735,-816.637,-54.3857,287.364,679.027,57.9753,291.63
219,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.13,-9.29091,272.995,283.035,28.3087,276.747,-816.629,-54.3318,287.364,679.027,57.9753,291.63
220,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.143,-9.25387,272.994,283.044,28.3129,276.73,-816.647,-54.2952,287.368,679.037,57.9708,291.631
221,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.205,-9.25071,273.016,283.039,28.2866,276.736,-816.672,-54.244,287.372,679.037,57.9707,291.631
222,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.185,-9.07965,273.023,283.036,28.2883,276.722,-816.692,-54.1881,287.368,679.031,57.9795,291.631
223,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.226,-8.96377,273.029,283.034,28.3148,276.729,-816.718,-54.1341,287.373,679.046,57.9896,291.632
224,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.25,-8.7852,273.052,283.038,28.2929,276.73,-816.744,-54.0802,287.378,679.047,57.9897,291.632
225,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.274,-8.65839,273.076,283.035,28.3083,276.738,-816.805,-54.0158,287.399,679.046,57.9896,291.632
226,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.306,-8.47217,273.081,283.034,28.3154,276.729,-816.831,-53.9615,287.404,679.045,57.9891,291.626
227,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.356,-8.30896,273.086,283.034,28.3154,276.729,-816.9,-53.8923,287.42,679.046,57.9896,291.632
228,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.361,-8.17813,273.111,283.038,28.2925,276.726,-816.918,-53.8444,287.437,679.046,57.9896,291.632
229,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.379,-8.08018,273.102,283.048,28.2889,276.727,-816.944,-53.791,287.441,679.035,57.9937,291.626
230,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.382,-7.95059,273.112,283.029,28.2889,276.735,-816.97,-53.737,287.446,679.035,57.9938,291.626
231,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.374,-7.85993,273.11,283.046,28.2892,276.723,-816.988,-53.7009,287.449,679.03,57.9792,291.625
232,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.387,-7.80494,273.126,283.047,28.2951,276.722,-816.973,-53.645,287.442,679.04,57.9743,291.625
233,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.395,-7.76343,273.126,283.042,28.3185,276.716,-816.982,-53.6261,287.444,679.036,57.9941,291.632
234,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.376,-7.69389,273.116,283.051,28.3106,276.726,-816.983,-53.5533,287.447,679.036,57.9944,291.632
235,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.353,-7.61854,273.098,283.042,28.3124,276.725,-816.965,-53.5885,287.443,679.041,58.0085,291.633
236,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.332,-7.60302,273.072,283.035,28.3091,276.738,-816.931,-53.53,287.428,679.036,57.9944,291.632
237,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.307,-7.63554,273.061,283.035,28.3128,276.738,-816.905,-53.5792,287.418,679.031,57.9796,291.631
238,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.259,-7.59023,273.012,283.038,28.2924,276.73,-816.89,-53.5373,287.397,679.031,57.9795,291.631
239,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.238,-7.62809,273.013,283.038,28.2916,276.73,-816.83,-53.5164,287.391,679.031,57.9797,291.631
240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.195,-7.65116,272.98,283.037,28.2919,276.722,-816.796,-53.5158,287.387,679.021,57.9609,291.629
241,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.151,-7.67244,272.947,283.037,28.292,276.722,-816.753,-53.5332,287.382,679.02,57.9602,291.623
242,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.135,-7.75445,272.948,283.029,28.2889,276.735,-816.709,-53.5493,287.37,679.015,57.9458,291.622
243,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.122,-7.81088,272.932,283.037,28.2918,276.722,-816.683,-53.6139,287.352,679.029,57.9788,291.625
244,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.107,-7.89355,272.933,283.038,28.292,276.73,-816.64,-53.6326,287.347,679.026,57.9729,291.637
245,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.132,-8.05212,272.948,283.029,28.2891,276.735,-816.639,-53.7035,287.344,679.029,57.979,291.625
246,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.148,-8.19975,272.971,283.029,28.2889,276.735,-816.656,-53.7413,287.345,679.029,57.9792,291.625
247,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.159,-8.36311,272.981,283.035,28.3086,276.738,-816.647,-53.8303,287.341,679.028,57.9732,291.644
248,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.147,-8.44303,273.028,283.035,28.3093,276.738,-816.662,-53.8785,287.368,679.035,57.9937,291.626
249,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.162,-8.63297,273.036,283.036,28.3089,276.747,-816.679,-53.9145,287.369,679.02,57.9608,291.623
250,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.186,-8.76991,273.036,283.036,28.289,276.722,-816.73,-53.9515,287.373,679.029,57.9677,291.608
251,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.215,-8.85815,273.062,283.029,28.2886,276.735,-816.765,-54.0255,287.381,679.019,57.9493,291.606
252,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.263,-8.95467,273.079,283.039,28.2921,276.735,-816.787,-54.0537,287.402,679.025,57.9745,291.624
253,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.272,-9.00453,273.106,283.052,28.3097,276.726,-816.819,-54.0625,287.426,679.029,57.9666,291.624
254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.305,-9.04125,273.114,283.046,28.2957,276.713,-816.837,-54.0998,287.433,679.029,57.9644,291.63
255,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.329,-9.06258,273.123,283.038,28.2918,276.73,-816.854,-54.1368,287.434,679.025,57.9747,291.624
256,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.326,-9.05663,273.158,283.029,28.2889,276.735,-816.897,-54.1203,287.439,679.02,57.9605,291.623
257,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.375,-9.05034,273.165,283.03,28.2888,276.743,-816.914,-54.1551,287.44,679.019,57.9669,291.631
258,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.373,-8.98977,273.173,283.039,28.2861,276.736,-816.914,-54.1564,287.44,679.039,57.9831,291.633
259,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.387,-8.95917,273.181,283.053,28.3095,276.734,-816.931,-54.1918,287.441,679.03,57.9774,291.631
260,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.391,-8.90647,273.171,283.046,28.2898,276.722,-816.913,-54.2394,287.424,679.029,57.9791,291.625
261,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.403,-8.86984,273.161,283.04,28.2895,276.744,-816.911,-54.2504,287.45,679.029,57.9791,291.625
262,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.375,-8.84203,273.162,283.029,28.2889,276.735,-816.888,-54.2946,287.426,679.029,57.9791,291.625
263,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.381,-8.79437,273.143,283.035,28.3087,276.738,-816.887,-54.2942,287.419,679.03,57.9772,291.631
264,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.379,-8.7941,273.118,283.035,28.3132,276.738,-816.845,-54.3123,287.42,679.03,57.9774,291.631
265,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.344,-8.81015,273.119,283.043,28.3127,276.733,-816.844,-54.3226,287.401,679.031,57.9796,291.631
266,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.317,-8.80498,273.093,283.035,28.3129,276.738,-816.818,-54.374,287.39,679.036,57.9942,291.632
267,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.308,-8.84302,273.094,283.042,28.3126,276.725,-816.784,-54.3764,287.392,679.031,57.9798,291.631
268,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.291,-8.92488,273.07,283.042,28.3126,276.725,-816.775,-54.3935,287.391,679.03,57.9791,291.625
269,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.264,-8.95557,273.079,283.042,28.3126,276.725,-816.775,-54.3924,287.385,679.029,57.9791,291.625
270,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.241,-9.05078,273.065,283.042,28.3126,276.725,-816.74,-54.3913,287.381,679.029,57.9791,291.625
271,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.216,-9.12141,273.059,283.035,28.3129,276.738,-816.74,-54.3914,287.381,679.029,57.9791,291.625
272,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.208,-9.16043,273.05,283.042,28.3126,276.725,-816.723,-54.3554,287.38,679.031,57.9796,291.631
273,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.199,-9.20381,273.052,283.035,28.3129,276.738,-816.723,-54.3543,287.38,679.045,58.0002,291.634
274,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.192,-9.24279,273.051,283.061,28.3136,276.717,-816.723,-54.3548,287.38,679.031,57.9799,291.631
275,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.192,-9.24607,273.025,283.046,28.3163,276.738,-816.706,-54.3189,287.379,679.045,58,291.634
276,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.182,-9.28512,273.028,283.044,28.3165,276.73,-816.727,-54.2743,287.363,679.036,57.9944,291.632
277,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.192,-9.24663,273.025,283.046,28.3103,276.747,-816.727,-54.2621,287.376,679.052,58.015,291.641
